Date,Temperature,Humidity,Rainfall,Month
2016-03-02,27.0,29.0,0.0,March
2016-03-03,25.85,30.5,0.0,March
2016-03-04,26.45,39.5,0.0,March
2016-03-05,29.4,36.5,0.0,March
2016-03-06,28.8,41.5,0.0,March
2016-03-07,27.95,39.0,0.2,March
2016-03-08,29.2,35.0,0.0,March
2016-03-09,28.5,36.5,0.0,March
2016-03-10,30.7,40.5,0.0,March
2016-03-11,26.15,56.5,0.6,March
2016-03-12,27.0,62.5,6.6,March
2016-03-13,27.3,48.5,0.2,March
2016-03-14,26.55,40.0,0.0,March
2016-03-15,26.1,44.5,0.0,March
2016-03-16,25.0,45.5,0.0,March
2016-03-17,23.55,49.5,0.4,March
2016-03-18,20.450000000000003,76.5,10.4,March
2016-03-19,15.3,52.5,10.4,March
2016-03-20,18.45,39.5,0.0,March
2016-03-21,18.8,44.0,0.0,March
2016-03-22,18.75,50.5,0.0,March
2016-03-23,18.55,56.0,0.0,March
2016-03-24,19.65,58.0,0.0,March
2016-03-25,21.95,62.0,0.2,March
2016-03-26,17.65,52.0,0.0,March
2016-03-27,18.7,53.0,0.0,March
2016-03-28,19.75,52.5,0.0,March
2016-03-29,20.0,48.0,0.0,March
2016-03-30,16.1,68.5,0.8,March
2016-03-31,17.5,62.5,0.0,March
2016-04-01,18.1,51.5,0.0,April
2016-04-02,19.3,47.0,0.0,April
2016-04-03,17.05,41.5,0.0,April
2016-04-04,19.25,47.0,0.0,April
2016-04-05,21.15,44.0,0.0,April
2016-04-06,17.15,41.0,0.0,April
2016-04-07,13.9,60.0,0.0,April
2016-04-08,15.55,65.0,0.0,April
2016-04-09,13.950000000000001,51.5,0.4,April
2016-04-10,15.05,56.5,0.0,April
2016-04-11,16.799999999999997,53.0,0.0,April
2016-04-12,16.55,51.0,0.0,April
2016-04-13,18.05,47.5,0.0,April
2016-04-14,19.35,45.0,0.0,April
2016-04-15,19.3,55.5,0.0,April
2016-04-16,20.7,49.5,0.0,April
2016-04-17,18.549999999999997,53.5,0.0,April
2016-04-18,18.15,54.0,3.8,April
2016-04-19,17.8,54.0,0.0,April
2016-04-20,17.9,48.5,0.0,April
2016-04-21,16.1,58.0,0.0,April
2016-04-22,18.200000000000003,71.5,3.6,April
2016-04-23,16.05,36.5,0.0,April
2016-04-24,16.0,45.5,0.0,April
2016-04-25,15.5,52.0,0.0,April
2016-04-26,15.75,48.5,0.0,April
2016-04-27,16.5,48.5,0.0,April
2016-04-28,20.1,51.0,0.0,April
2016-04-29,19.5,80.0,0.0,April
2016-04-30,20.1,82.0,8.6,April
2016-05-01,16.6,60.0,4.0,May
2016-05-02,10.35,66.0,0.0,May
2016-05-03,14.399999999999999,49.0,0.0,May
2016-05-04,14.25,56.0,2.4,May
2016-05-05,15.4,59.0,0.0,May
2016-05-06,15.95,55.5,0.0,May
2016-05-07,15.95,63.0,0.0,May
2016-05-08,16.05,99.0,13.2,May
2016-05-09,16.5,81.5,46.0,May
2016-05-10,15.350000000000001,77.0,13.4,May
2016-05-11,12.55,72.5,2.2,May
2016-05-12,14.0,91.0,2.0,May
2016-05-13,16.9,70.0,0.2,May
2016-05-14,14.5,77.5,0.0,May
2016-05-15,15.8,67.5,0.0,May
2016-05-16,13.35,73.5,0.0,May
2016-05-17,13.7,65.5,4.8,May
2016-05-18,12.65,68.5,0.0,May
2016-05-19,12.8,72.5,0.0,May
2016-05-20,15.3,63.0,0.0,May
2016-05-21,11.299999999999999,77.5,0.0,May
2016-05-22,13.55,68.0,0.0,May
2016-05-23,13.100000000000001,65.0,3.0,May
2016-05-24,12.2,73.5,0.0,May
2016-05-25,8.65,85.5,0.0,May
2016-05-26,10.5,92.0,15.2,May
2016-05-27,9.4,72.0,1.2,May
2016-05-28,9.1,65.5,0.0,May
2016-05-29,7.3,76.5,0.2,May
2016-05-30,8.85,73.0,0.0,May
2016-05-31,8.85,69.0,0.0,May
2016-06-01,10.25,66.5,0.0,June
2016-06-02,10.700000000000001,68.0,0.0,June
2016-06-03,9.15,74.5,0.0,June
2016-06-04,12.350000000000001,93.5,11.6,June
2016-06-05,12.7,93.0,11.6,June
2016-06-06,9.75,89.5,1.2,June
2016-06-07,10.8,86.5,3.6,June
2016-06-08,12.2,82.0,1.8,June
2016-06-09,13.55,79.0,7.2,June
2016-06-10,12.15,76.5,3.0,June
2016-06-11,11.3,68.0,1.2,June
2016-06-12,6.55,67.5,0.0,June
2016-06-13,6.6000000000000005,73.5,0.2,June
2016-06-14,8.049999999999999,74.0,0.0,June
2016-06-15,6.15,85.0,0.2,June
2016-06-16,6.45,82.5,0.0,June
2016-06-17,10.0,90.0,7.6,June
2016-06-18,13.3,85.5,0.2,June
2016-06-19,11.2,86.5,0.2,June
2016-06-20,13.3,86.5,14.4,June
2016-06-21,10.2,86.5,1.4,June
2016-06-22,11.399999999999999,78.5,12.6,June
2016-06-23,11.1,79.0,0.2,June
2016-06-24,7.3999999999999995,86.0,4.0,June
2016-06-25,4.85,78.0,2.6,June
2016-06-26,3.1,89.0,0.0,June
2016-06-27,6.35,84.0,0.2,June
2016-06-28,7.15,90.0,0.2,June
2016-06-29,9.85,87.0,0.8,June
2016-06-30,7.1,86.0,0.0,June
2016-07-01,8.3,86.0,11.4,July
2016-07-02,9.85,87.0,0.4,July
2016-07-03,10.3,91.0,0.2,July
2016-07-04,9.95,83.5,0.2,July
2016-07-05,8.65,95.5,1.0,July
2016-07-06,11.3,70.0,7.6,July
2016-07-07,10.25,79.0,0.0,July
2016-07-08,9.15,95.0,0.2,July
2016-07-09,11.4,88.0,2.0,July
2016-07-10,10.1,87.0,0.0,July
2016-07-11,12.649999999999999,67.0,16.6,July
2016-07-12,10.75,70.0,0.4,July
2016-07-13,6.55,76.5,9.6,July
2016-07-14,5.25,85.5,0.2,July
2016-07-15,8.600000000000001,78.0,0.0,July
2016-07-16,6.8,82.5,0.2,July
2016-07-17,8.45,79.0,0.0,July
2016-07-18,7.75,98.0,0.0,July
2016-07-19,11.25,94.0,5.0,July
2016-07-20,12.9,85.0,0.0,July
2016-07-21,11.5,98.0,0.4,July
2016-07-22,14.05,95.5,6.8,July
2016-07-23,8.95,74.5,24.2,July
2016-07-24,4.95,81.5,0.6,July
2016-07-25,8.1,88.0,12.0,July
2016-07-26,7.9,78.5,4.0,July
2016-07-27,9.75,86.0,10.6,July
2016-07-28,8.350000000000001,82.0,0.0,July
2016-07-29,9.95,83.5,0.8,July
2016-07-30,10.2,85.0,0.2,July
2016-07-31,11.15,84.5,2.2,July
2016-08-01,10.7,96.0,3.8,August
2016-08-02,11.0,65.0,21.0,August
2016-08-03,7.6000000000000005,68.0,0.0,August
2016-08-04,8.25,62.0,0.2,August
2016-08-05,7.9,62.5,0.0,August
2016-08-06,7.1,77.5,0.0,August
2016-08-07,8.15,65.5,0.2,August
2016-08-08,8.25,77.0,0.0,August
2016-08-09,9.5,73.5,0.0,August
2016-08-10,11.2,67.5,2.6,August
2016-08-11,9.05,69.0,0.2,August
2016-08-12,6.1499999999999995,79.0,0.0,August
2016-08-13,10.05,73.5,0.6,August
2016-08-14,10.65,68.5,0.2,August
2016-08-15,9.5,78.0,0.0,August
2016-08-16,10.1,71.5,0.0,August
2016-08-17,12.0,78.5,0.0,August
2016-08-18,11.8,78.5,0.0,August
2016-08-19,12.85,69.0,0.0,August
2016-08-20,8.65,76.0,11.0,August
2016-08-21,10.4,69.5,1.0,August
2016-08-22,11.15,85.0,0.2,August
2016-08-23,9.95,72.0,11.0,August
2016-08-24,7.3999999999999995,75.0,0.0,August
2016-08-25,8.7,74.5,0.2,August
2016-08-26,6.8999999999999995,75.0,0.0,August
2016-08-27,7.1,69.0,0.2,August
2016-08-28,9.5,73.0,0.0,August
2016-08-29,10.799999999999999,68.0,0.0,August
2016-08-30,11.55,76.5,0.0,August
2016-08-31,14.5,83.0,22.0,August
2016-09-01,12.6,80.5,0.4,September
2016-09-02,10.0,81.5,0.2,September
2016-09-03,13.100000000000001,75.0,33.6,September
2016-09-04,11.4,74.0,0.6,September
2016-09-05,10.15,78.0,0.0,September
2016-09-06,11.25,84.0,0.0,September
2016-09-07,13.0,75.0,0.0,September
2016-09-08,14.2,78.5,0.0,September
2016-09-09,15.2,88.5,4.0,September
2016-09-10,14.45,79.0,17.0,September
2016-09-11,9.3,76.0,0.2,September
2016-09-12,11.45,70.5,0.0,September
2016-09-13,13.3,67.0,0.0,September
2016-09-14,14.3,70.0,8.6,September
2016-09-15,10.95,80.0,10.8,September
2016-09-16,12.75,71.5,0.4,September
2016-09-17,11.3,73.0,0.6,September
2016-09-18,10.45,96.0,1.2,September
2016-09-19,11.65,69.0,7.4,September
2016-09-20,10.1,66.5,0.0,September
2016-09-21,13.0,84.0,12.8,September
2016-09-22,14.05,68.5,0.0,September
2016-09-23,12.7,60.5,0.0,September
2016-09-24,14.4,64.0,0.0,September
2016-09-25,14.25,75.5,3.0,September
2016-09-26,10.35,62.5,0.0,September
2016-09-27,11.149999999999999,68.0,2.8,September
2016-09-28,11.6,63.5,1.8,September
2016-09-29,12.95,74.0,20.6,September
2016-09-30,11.05,91.0,16.2,September
2016-10-01,12.05,88.0,9.0,October
2016-10-02,13.8,67.0,0.8,October
2016-10-03,12.95,67.5,12.4,October
2016-10-04,11.65,88.0,8.6,October
2016-10-05,9.6,71.0,7.8,October
2016-10-06,14.3,63.5,0.0,October
2016-10-07,16.4,67.5,0.0,October
2016-10-08,16.950000000000003,70.0,0.0,October
2016-10-09,14.6,67.5,0.0,October
2016-10-10,12.2,82.0,6.6,October
2016-10-11,10.25,65.0,0.6,October
2016-10-12,11.0,67.0,0.2,October
2016-10-13,12.7,48.5,0.2,October
2016-10-14,12.45,63.5,0.0,October
2016-10-15,14.049999999999999,62.0,0.0,October
2016-10-16,18.35,51.0,0.0,October
2016-10-17,13.65,67.0,9.6,October
2016-10-18,13.25,79.0,0.8,October
2016-10-19,10.45,60.5,2.6,October
2016-10-20,11.5,59.0,0.2,October
2016-10-21,15.55,61.5,0.0,October
2016-10-22,11.3,60.0,1.0,October
2016-10-23,10.450000000000001,57.5,0.0,October
2016-10-24,11.3,55.5,0.0,October
2016-10-25,14.1,61.0,0.0,October
2016-10-26,18.65,47.0,0.0,October
2016-10-27,15.2,61.5,0.0,October
2016-10-28,15.4,56.5,0.0,October
2016-10-29,17.5,57.0,0.0,October
2016-10-30,19.5,66.0,0.0,October
2016-10-31,11.05,54.0,1.0,October
2016-11-01,12.850000000000001,53.0,0.0,November
2016-11-02,13.649999999999999,59.5,0.0,November
2016-11-03,14.95,56.5,0.0,November
2016-11-04,17.9,48.5,0.0,November
2016-11-05,14.0,48.5,0.0,November
2016-11-06,14.399999999999999,54.5,0.0,November
2016-11-07,19.1,46.0,0.0,November
2016-11-08,18.25,53.5,0.0,November
2016-11-09,17.799999999999997,52.0,0.0,November
2016-11-10,17.15,51.5,0.0,November
2016-11-11,17.3,51.0,0.0,November
2016-11-12,20.6,62.5,8.0,November
2016-11-13,13.85,87.5,1.8,November
2016-11-14,16.1,70.0,18.8,November
2016-11-15,14.899999999999999,53.0,0.8,November
2016-11-16,17.6,48.0,0.0,November
2016-11-17,20.15,53.5,0.0,November
2016-11-18,21.95,55.5,0.0,November
2016-11-19,23.15,50.0,0.0,November
2016-11-20,23.3,49.0,0.0,November
2016-11-21,27.700000000000003,44.0,0.8,November
2016-11-22,24.1,48.0,0.0,November
2016-11-23,17.950000000000003,71.0,19.2,November
2016-11-24,13.75,50.0,0.2,November
2016-11-25,15.1,48.0,0.0,November
2016-11-26,15.9,51.0,0.0,November
2016-11-27,18.700000000000003,50.5,0.0,November
2016-11-28,20.3,42.0,0.0,November
2016-11-29,20.1,41.5,0.0,November
2016-11-30,22.55,35.0,0.0,November
2016-12-01,21.95,45.0,0.0,December
2016-12-02,21.8,41.5,0.0,December
2016-12-03,22.5,38.5,0.0,December
2016-12-04,22.799999999999997,39.5,0.0,December
2016-12-05,26.049999999999997,51.0,0.0,December
2016-12-06,22.950000000000003,53.5,0.0,December
2016-12-07,19.8,42.5,0.0,December
2016-12-08,20.6,68.5,0.0,December
2016-12-09,15.45,45.5,1.0,December
2016-12-10,17.2,44.0,0.0,December
2016-12-11,20.25,42.0,0.0,December
2016-12-12,22.35,40.5,0.0,December
2016-12-13,25.3,31.0,0.0,December
2016-12-14,23.65,52.5,0.4,December
2016-12-15,21.8,39.5,0.0,December
2016-12-16,19.35,79.5,5.2,December
2016-12-17,22.9,46.0,0.0,December
2016-12-18,17.65,31.0,0.0,December
2016-12-19,19.9,39.5,0.0,December
2016-12-20,21.35,58.5,0.0,December
2016-12-21,19.0,37.5,1.2,December
2016-12-22,22.75,38.0,0.0,December
2016-12-23,25.349999999999998,38.5,0.0,December
2016-12-24,25.75,59.0,0.0,December
2016-12-25,25.75,41.5,1.6,December
2016-12-26,27.05,35.5,0.0,December
2016-12-27,26.2,71.5,2.0,December
2016-12-28,28.75,38.0,0.0,December
2016-12-29,24.85,79.5,3.8,December
2016-12-30,27.450000000000003,73.5,3.2,December
2016-12-31,24.5,39.5,4.4,December
2017-01-01,23.55,44.0,0.0,January
2017-01-02,23.45,46.5,0.0,January
2017-01-03,22.85,40.5,0.0,January
2017-01-04,24.6,41.0,0.0,January
2017-01-05,25.75,39.0,0.0,January
2017-01-06,26.25,43.0,0.0,January
2017-01-07,26.65,36.5,0.0,January
2017-01-08,27.55,51.0,0.0,January
2017-01-09,26.0,73.5,0.0,January
2017-01-10,25.4,64.5,10.6,January
2017-01-11,27.150000000000002,44.5,0.0,January
2017-01-12,24.75,38.5,0.0,January
2017-01-13,24.35,56.0,0.0,January
2017-01-14,21.15,49.5,14.2,January
2017-01-15,21.55,43.5,0.0,January
2017-01-16,24.049999999999997,45.0,0.0,January
2017-01-17,28.45,34.5,0.0,January
2017-01-18,23.549999999999997,43.5,0.0,January
2017-01-19,24.099999999999998,40.5,0.0,January
2017-01-20,23.35,80.5,18.0,January
2017-01-21,20.75,49.0,2.6,January
2017-01-22,23.75,46.0,0.0,January
2017-01-23,29.25,40.0,0.0,January
2017-01-24,27.9,52.5,0.0,January
2017-01-25,24.35,34.5,0.0,January
2017-01-26,25.0,40.5,0.0,January
2017-01-27,26.65,41.0,0.0,January
2017-01-28,27.2,39.0,0.0,January
2017-01-29,27.65,31.0,0.0,January
2017-01-30,29.45,27.5,0.0,January
2017-01-31,27.8,41.5,0.0,January
2017-02-01,21.75,41.0,0.0,February
2017-02-02,20.0,45.5,0.0,February
2017-02-03,22.8,41.5,0.0,February
2017-02-04,24.4,39.5,0.0,February
2017-02-05,25.75,44.5,0.0,February
2017-02-06,22.35,91.0,3.4,February
2017-02-07,26.0,54.0,5.2,February
2017-02-08,27.9,41.0,0.0,February
2017-02-09,30.4,45.5,0.0,February
2017-02-10,33.35,42.0,0.0,February
2017-02-11,32.3,46.5,0.0,February
2017-02-12,20.6,64.5,1.4,February
2017-02-13,17.8,48.0,1.0,February
2017-02-14,20.05,41.5,0.0,February
2017-02-15,22.4,46.0,0.0,February
2017-02-16,25.599999999999998,30.0,0.0,February
2017-02-17,24.75,45.0,0.0,February
2017-02-18,19.5,45.0,1.0,February
2017-02-19,15.0,42.5,0.0,February
2017-02-20,14.8,62.0,1.9141149119893721,February
2017-02-21,17.75,50.0,0.0,February
2017-02-22,22.650000000000002,37.0,0.0,February
2017-02-23,25.2,34.0,0.0,February
2017-02-24,24.35,34.0,0.0,February
2017-02-25,22.85,43.0,0.0,February
2017-02-26,22.799999999999997,42.5,0.0,February
2017-02-27,23.150000000000002,44.0,0.0,February
2017-02-28,24.450000000000003,42.5,0.0,February
2017-03-01,25.5,42.5,0.0,March
2017-03-02,26.1,44.5,0.0,March
2017-03-03,25.3,43.5,0.0,March
2017-03-04,25.049999999999997,49.0,0.0,March
2017-03-05,25.799999999999997,52.5,0.0,March
2017-03-06,22.65,35.0,0.0,March
2017-03-07,23.35,35.0,0.0,March
2017-03-08,20.95,45.0,0.0,March
2017-03-09,21.1,48.5,0.0,March
2017-03-10,21.85,35.5,0.0,March
2017-03-11,23.4,36.0,0.0,March
2017-03-12,27.3,23.5,0.0,March
2017-03-13,23.45,50.0,1.9141149119893721,March
2017-03-14,24.65,45.0,0.0,March
2017-03-15,25.25,45.0,0.0,March
2017-03-16,26.2,52.0,0.0,March
2017-03-17,25.25,42.5,0.0,March
2017-03-18,23.1,39.5,0.0,March
2017-03-19,25.1,46.0,0.0,March
2017-03-20,26.55,52.5,0.0,March
2017-03-21,22.65,96.0,1.9141149119893721,March
2017-03-22,23.1,86.5,1.9141149119893721,March
2017-03-23,21.549999999999997,62.0,1.9141149119893721,March
2017-03-24,21.0,53.5,0.0,March
2017-03-25,21.0,75.5,0.0,March
2017-03-26,22.95,65.0,0.2,March
2017-03-27,26.1,61.0,0.0,March
2017-03-28,19.15,53.0,3.2,March
2017-03-29,19.25,53.0,0.2,March
2017-03-30,16.5,58.5,0.0,March
2017-03-31,13.95,48.5,0.0,March
2017-04-01,14.05,61.0,0.0,April
2017-04-02,15.2,46.5,0.0,April
2017-04-03,18.0,42.5,0.0,April
2017-04-04,16.25,49.0,0.0,April
2017-04-05,16.65,48.5,0.0,April
2017-04-06,17.05,47.5,0.0,April
2017-04-07,17.049999999999997,50.5,0.0,April
2017-04-08,16.65,62.5,0.0,April
2017-04-09,17.0,65.5,1.8,April
2017-04-10,12.6,80.5,10.8,April
2017-04-11,13.600000000000001,62.5,0.2,April
2017-04-12,16.0,52.0,0.0,April
2017-04-13,16.25,60.5,0.0,April
2017-04-14,16.0,54.5,0.0,April
2017-04-15,13.45,60.5,0.0,April
2017-04-16,13.899999999999999,58.5,0.0,April
2017-04-17,16.7,56.5,0.0,April
2017-04-18,18.95,54.0,0.0,April
2017-04-19,17.1,63.5,0.0,April
2017-04-20,18.0,55.5,0.0,April
2017-04-21,16.05,92.0,1.0,April
2017-04-22,17.25,88.5,17.2,April
2017-04-23,17.5,70.0,0.6,April
2017-04-24,17.15,70.0,0.0,April
2017-04-25,17.9,88.0,9.6,April
2017-04-26,12.85,72.0,31.2,April
2017-04-27,9.549999999999999,56.0,0.2,April
2017-04-28,10.4,68.5,0.0,April
2017-04-29,13.05,82.0,0.0,April
2017-04-30,13.35,80.0,0.0,April
2017-05-01,13.100000000000001,77.5,0.0,May
2017-05-02,13.049999999999999,61.5,0.0,May
2017-05-03,10.149999999999999,51.5,0.0,May
2017-05-04,11.15,59.0,0.0,May
2017-05-05,11.6,71.0,0.0,May
2017-05-06,14.0,69.0,0.0,May
2017-05-07,10.100000000000001,54.5,0.0,May
2017-05-08,9.25,63.5,0.0,May
2017-05-09,10.4,63.0,0.0,May
2017-05-10,11.450000000000001,63.5,0.0,May
2017-05-11,11.899999999999999,74.0,0.0,May
2017-05-12,10.299999999999999,82.0,0.0,May
2017-05-13,12.0,69.0,0.0,May
2017-05-14,12.95,70.5,0.0,May
2017-05-15,12.15,70.0,0.0,May
2017-05-16,11.4,66.5,0.0,May
2017-05-17,11.0,77.0,0.0,May
2017-05-18,14.65,60.5,0.0,May
2017-05-19,12.55,85.0,0.0,May
2017-05-20,15.2,78.5,18.6,May
2017-05-21,12.6,83.0,0.2,May
2017-05-22,11.649999999999999,85.5,0.2,May
2017-05-23,12.0,85.5,0.0,May
2017-05-24,12.850000000000001,78.0,6.2,May
2017-05-25,9.1,88.0,0.2,May
2017-05-26,12.149999999999999,83.0,0.0,May
2017-05-27,11.850000000000001,78.5,0.0,May
2017-05-28,11.65,86.5,7.0,May
2017-05-29,7.6,77.0,7.4,May
2017-05-30,7.7,98.0,0.4,May
2017-05-31,6.45,76.5,5.2,May
2017-06-01,6.7,69.0,0.0,June
2017-06-02,6.6499999999999995,72.0,0.2,June
2017-06-03,7.4,70.0,0.0,June
2017-06-04,6.8,76.5,0.0,June
2017-06-05,6.85,85.5,0.2,June
2017-06-06,9.05,72.5,4.2,June
2017-06-07,7.6000000000000005,64.5,0.0,June
2017-06-08,8.15,75.0,0.0,June
2017-06-09,8.15,83.0,0.0,June
2017-06-10,9.299999999999999,76.0,0.0,June
2017-06-11,9.0,80.0,0.0,June
2017-06-12,8.5,85.0,0.2,June
2017-06-13,9.6,83.5,0.2,June
2017-06-14,8.450000000000001,84.5,0.2,June
2017-06-15,8.4,86.5,0.0,June
2017-06-16,8.05,90.0,0.2,June
2017-06-17,9.55,82.0,0.0,June
2017-06-18,9.0,76.0,0.0,June
2017-06-19,7.25,82.0,0.0,June
2017-06-20,8.05,83.0,0.2,June
2017-06-21,8.2,81.0,0.4,June
2017-06-22,7.1000000000000005,83.0,0.0,June
2017-06-23,6.5,90.5,0.0,June
2017-06-24,7.6,74.5,0.2,June
2017-06-25,7.4,85.0,0.0,June
